,LoanStatus,Source,ModifiedCreditScore,ModifiedBankruptcyScore,EmploymentStatus,EmployedMonths,TotalMonthlyIncome,PrimeMonthlyLiability,PrimeMonthlyRent,TotalMonthlyDebtBeforeLoan,VehicleYear,VehicleMake,VehicleMileage,isNewVehicle,TotalVehicleValue,AmountRequested,DownPayment,Loanterm,OccupancyStatus,OccupancyDuration,EstimatedMonthlyPayment,NumberOfOpenRevolvingAccounts,LTV,RequestType,DTI,MemberIndicator,CoApplicantIndicator
3546,Approved,GATEWAY,635,309,Employed,24,5666.66,223.0,425.0,1073.0,5,OTHERS,50554.0,N,30900.0,33167.0,2500.0,75.0,RENT,60,561.13,6.0,1.0733,INDIRECT,0.18935,Y,Y
3547,Declined,GATEWAY,612,261,Others,36,3239.0,411.0,826.0,1237.0,2,CHEVROLET,78.0,Y,20009.0,25051.0,0.0,72.0,RENT,60,347.94,1.0,1.2519,INDIRECT,0.38191,N,N
3548,Declined,GATEWAY,628,309,Employed,126,9100.0,1625.0,625.0,2250.0,3,FORD,25.0,Y,50835.0,48534.0,0.0,75.0,RENT,12,800.81,4.0,0.9547,INDIRECT,0.24725,Y,Y
3549,Approved,GATEWAY,681,190,Employed,36,6616.6667,2541.0,0.0,2541.0,4,HYUNDAI,8.0,Y,24450.0,26251.0,0.0,78.0,OWN,36,412.66,21.0,1.0736,CAR SALE,0.38403,N,Y
3550,Declined,LENDER,621,353,Employed,12,2773.33,25.0,500.0,525.0,9,HONDA,76000.0,N,12525.0,12000.0,0.0,60.0,RENT,12,249.5,2.0,0.958,PRIVATE PARTY,0.1893,N,N
3551,Declined,LENDER,619,143,Employed,36,13000.0,2887.0,0.0,2887.0,0,UNDECIDED,0.0,N,20902.6956131264,40000.0,0.0,84.0,BUYING,6,731.69,9.0,0.9986677530706455,DEALER PURCHASE,0.22208,Y,N
3552,Declined,GATEWAY,547,155,Employed,12,2584.0,274.0,0.0,274.0,3,JEEP,15.0,Y,26750.0,21238.0,500.0,75.0,LIVEWITHPARENTS,12,283.18,2.0,0.7939,INDIRECT,0.10604,N,N
3553,Declined,LENDER,599,162,Employed,204,4340.42,2544.0,0.0,2544.0,4,UNDECIDED,0.0,Y,20902.6956131264,17000.0,0.0,75.0,BUYING,144,358.74,2.0,0.9986677530706455,PREAPPROVAL,0.58612,Y,N
3554,Declined,GATEWAY,616,180,Employed,96,5146.0,2279.0,600.0,2879.0,8,TOYOTA,61283.0,N,12925.0,12707.0,0.0,72.0,RENT,60,242.95,4.0,0.9831,INDIRECT,0.55946,N,N
3555,Declined,GATEWAY,611,235,Employed,24,8000.0,107.0,1200.0,1307.0,3,FORD,2.0,Y,51405.0,42834.0,4000.0,84.0,RENT,12,708.05,0.0,0.8332,INDIRECT,0.16337,N,N
3556,Approved,LENDER,681,305,Employed,32,2123.33,759.9,0.0,759.9,4,HYUNDAI,9242.0,N,19300.0,30000.0,0.0,81.0,BUYING,180,331.52,2.0,1.5544,DEALER PURCHASE,0.35788,N,N
3557,Approved,GATEWAY,820,355,Employed,234,12000.0,3206.0,0.0,3206.0,3,SUBARU,21088.0,N,18550.0,17082.0,0.0,60.0,BUYING,168,304.35,7.0,0.9208,INDIRECT,0.26717,N,N
3558,Approved,LENDER,660,245,Employed,10,2500.0,1006.0,0.0,1006.0,7,OTHERS,69912.0,N,15975.0,14737.32,0.0,78.0,BUYING,9,248.61,4.0,0.9225,DEALER PURCHASE,0.4024,Y,N
3559,Declined,GATEWAY,641,150,Retired,49,2340.0,844.0,0.0,844.0,1,TOYOTA,19.0,Y,24783.0,33949.0,0.0,75.0,OWN,4,475.08,8.0,1.3698,INDIRECT,0.36068,N,N
3560,Approved,GATEWAY,756,261,Employed,53,4833.33,1491.0,0.0,1491.0,3,NISSAN,33853.0,N,18875.0,24340.0,2000.0,84.0,BUYING,104,327.49,7.0,1.2895,INDIRECT,0.30848,N,N
3561,Declined,GATEWAY,589,279,Employed,36,6000.0,513.0,0.0,513.0,1,DODGE,25.0,Y,29985.0,31517.0,500.0,75.0,OWN,186,420.23,1.0,1.051,INDIRECT,0.0855,N,N
3562,Declined,GATEWAY,645,303,Employed,5,8233.34,627.2,300.0,1227.2,2,MAZDA,38895.0,N,18325.0,15265.0,3000.0,72.0,LIVEWITHPARENTS,72,270.84,0.0,0.833,INDIRECT,0.14905,N,Y
3563,Declined,GATEWAY,600,287,Employed,6,2176.0,158.0,598.0,756.0,4,MAZDA,41.0,Y,20515.0,22730.0,0.0,75.0,RENT,24,264.74,4.0,1.1079,INDIRECT,0.34743,N,N
3564,Declined,GATEWAY,740,321,Employed,24,7160.0,367.0,0.0,1167.0,4,MAZDA,49635.0,N,13250.0,11529.0,4000.0,72.0,LIVEWITHPARENTS,180,160.13,2.0,0.8701,INDIRECT,0.16299,N,Y
3565,Declined,GATEWAY,641,160,Employed,36,15000.0,4577.97,0.0,4577.97,4,GMC,7700.0,N,48300.0,47493.0,1500.0,75.0,BUYING,14,723.24,8.0,0.9832,INDIRECT,0.3052,N,Y
3566,Approved,LENDER,714,406,Employed,36,14583.33,2222.92,300.0,3222.92,6,JEEP,39885.0,N,28325.0,30000.0,0.0,66.0,LIVEWITHPARENTS,36,529.65,5.0,1.0591,DEALER PURCHASE,0.221,N,Y
3567,Declined,LENDER,558,232,Others,84,13571.0,2805.75,550.0,3355.75,0,UNDECIDED,0.0,Y,20902.6956131264,23000.0,0.0,48.0,RENT,84,508.77,1.0,0.9986677530706455,PRIVATE PARTY,0.24727,N,N
3568,Declined,GATEWAY,596,284,Employed,181,5600.0,493.0,400.0,1293.0,3,MITSUBISHI,8.0,Y,25195.0,26225.0,0.0,72.0,RENT,25,579.67,2.0,1.0408,INDIRECT,0.23089,N,Y
3569,Declined,GATEWAY,0,248,Employed,264,5083.0,10.0,975.0,985.0,5,DODGE,36397.0,N,18225.0,16111.0,3500.0,72.0,RENT,84,223.77,0.0,0.884,INDIRECT,0.19378,N,N
3570,Approved,GATEWAY,765,288,Retired,120,4232.0,1417.0,0.0,1717.0,1,CHEVROLET,60.0,Y,33890.0,35692.0,2500.0,84.0,OWN,276,479.54,16.0,1.0531,INDIRECT,0.40572,N,Y
3571,Declined,LENDER,522,291,Employed,1,1400.0,91.0,300.0,391.0,4,UNDECIDED,0.0,Y,20902.6956131264,20000.0,0.0,75.0,LIVEWITHPARENTS,12,339.07,1.0,0.9986677530706455,DEALER PURCHASE,0.27929,Y,N
3572,Declined,GATEWAY,545,301,Employed,12,10233.33,429.16,200.0,629.16,3,NISSAN,7.0,Y,20902.6956131264,25862.0,2000.0,72.0,RENT,48,359.2,1.0,0.9986677530706455,INDIRECT,0.06148,N,Y
3573,Approved,GATEWAY,646,408,Employed,48,2400.0,25.0,300.0,325.0,7,NISSAN,54751.0,N,15575.0,14935.0,0.0,72.0,OTHER,41,260.84,1.0,0.9589,INDIRECT,0.13542,N,N
3574,Approved,GATEWAY,672,319,Employed,180,2166.67,885.0,0.0,885.0,5,NISSAN,29705.0,N,18575.0,19800.0,1000.0,84.0,OWN,180,279.93,1.0,1.0659,INDIRECT,0.40846,N,N
3575,Declined,GATEWAY,706,199,Employed,48,7083.33,2826.0,0.0,2826.0,4,VOLKSWAGEN,49009.0,N,15250.0,17510.0,0.0,75.0,BUYING,36,285.53,6.0,1.1481,INDIRECT,0.39896,N,N
3576,Approved,LENDER,692,281,Employed,83,6000.0,2049.0,0.0,2349.0,8,NISSAN,72537.0,N,13750.0,16000.0,0.0,75.0,BUYING,24,252.26,11.0,1.1636,DEALER PURCHASE,0.3915,Y,Y
3577,Approved,LENDER,850,399,Employed,133,7666.67,2940.0,0.0,2940.0,0,UNDECIDED,0.0,Y,20902.6956131264,20000.0,0.0,48.0,BUYING,84,445.73,2.0,0.9986677530706455,DEALER PURCHASE,0.38348,Y,N
3578,Declined,GATEWAY,644,425,Employed,111,6566.66,621.56,300.0,921.56,2,NISSAN,7.0,Y,16999.0,17697.0,1200.0,72.0,RENT,2,245.8,2.0,1.041,INDIRECT,0.14034,N,Y
3579,Declined,GATEWAY,684,183,Employed,4,9166.0,3784.0,0.0,3784.0,5,OTHERS,42253.0,N,25650.0,28397.0,500.0,84.0,BUYING,84,338.06,6.0,1.107,INDIRECT,0.41283,N,N
3580,Declined,LENDER,539,165,Employed,18,2000.0,613.0,300.0,913.0,4,UNDECIDED,0.0,Y,20902.6956131264,18000.0,0.0,66.0,RENT,24,410.75,0.0,0.9986677530706455,REFINANCE,0.4565,N,N
3581,Approved,GATEWAY,813,275,Retired,120,6000.0,1651.0,0.0,1651.0,1,KIA,19.0,Y,21320.0,20070.0,0.0,84.0,BUYING,169,269.76,3.0,0.9413,INDIRECT,0.27517,N,Y
3582,Approved,GATEWAY,701,299,Employed,42,22916.0,1163.0,0.0,1163.0,5,JEEP,70133.0,N,31625.0,28346.0,4000.0,75.0,BUYING,204,462.87,6.0,0.8963,INDIRECT,0.05075,N,N
3583,Declined,GATEWAY,629,330,Employed,228,3000.0,706.0,300.0,1306.0,10,HONDA,50832.0,N,11125.0,10430.0,2000.0,60.0,RENT,36,216.07,9.0,0.9375,INDIRECT,0.43533,Y,Y
3584,Declined,LENDER,0,336,Employed,5,2860.0,0.0,300.0,300.0,4,UNDECIDED,0.0,Y,20902.6956131264,15000.0,0.0,75.0,LIVEWITHPARENTS,96,308.14,0.0,0.9986677530706455,PRIVATE PARTY,0.1049,Y,N
3585,Declined,LENDER,513,274,Employed,18,2080.0,417.0,300.0,717.0,4,UNDECIDED,0.0,Y,20902.6956131264,12000.0,0.0,75.0,RENT,12,256.67,1.0,0.9986677530706455,DEALER PURCHASE,0.34471,Y,N
3586,Declined,LENDER,634,422,Retired,28,1875.0,30.0,950.0,980.0,0,UNDECIDED,0.0,N,20902.6956131264,20000.0,0.0,75.0,RENT,6,345.12,1.0,0.9986677530706455,DEALER PURCHASE,0.41813,Y,N
3587,Approved,GATEWAY,608,379,Employed,9,6466.67,579.0,300.0,1179.0,11,INFINITI,77849.0,N,14850.0,7408.0,4000.0,36.0,RENT,12,235.97,1.0,0.4988,INDIRECT,0.18232,N,Y
3588,Declined,GATEWAY,683,218,Employed,39,11500.0,3053.0,0.0,3053.0,2,CHRYSLER,30898.0,N,30875.0,29901.0,0.0,72.0,LIVEWITHPARENTS,48,415.3,4.0,0.9684,INDIRECT,0.26548,N,N
3589,Declined,GATEWAY,624,355,Employed,30,6300.0,215.0,300.0,515.0,3,JEEP,15.0,Y,33290.0,33699.0,1000.0,72.0,LIVEWITHPARENTS,24,468.05,2.0,1.0122,INDIRECT,0.08175,N,N
3590,Declined,LENDER,661,436,Employed,5,600.0,20.0,300.0,320.0,4,UNDECIDED,0.0,Y,20902.6956131264,7500.0,0.0,60.0,LIVEWITHPARENTS,12,154.95,1.0,0.9986677530706455,DEALER PURCHASE,0.53333,Y,N
3591,Declined,GATEWAY,566,293,Employed,28,6716.67,716.0,300.0,1316.0,6,KIA,17600.0,N,14100.0,13600.0,3000.0,72.0,LIVEWITHPARENTS,60,304.72,1.0,0.9645,INDIRECT,0.19593,N,Y
3592,Declined,GATEWAY,0,336,Employed,38,5180.0,0.0,300.0,300.0,4,CHRYSLER,25.0,Y,25145.0,28408.0,500.0,72.0,RENT,60,394.56,0.0,1.1297,INDIRECT,0.05792,N,N
3593,Approved,GATEWAY,740,414,Employed,120,2875.0,627.0,0.0,627.0,2,KIA,19479.0,N,24275.0,25572.0,0.0,84.0,BUYING,216,356.02,16.0,1.0534,INDIRECT,0.21809,N,N
3594,Declined,LENDER,0,298,Employed,34,2600.0,0.0,500.0,500.0,0,UNDECIDED,0.0,Y,20902.6956131264,18000.0,0.0,72.0,LIVEWITHPARENTS,48,379.18,0.0,0.9986677530706455,DEALER PURCHASE,0.19231,Y,N
3595,Declined,GATEWAY,683,306,Employed,152,8800.0,2108.0,0.0,2108.0,2,FORD,17.0,Y,39362.0,48020.0,0.0,84.0,BUYING,53,9.88,10.0,1.2199,INDIRECT,0.23955,N,Y
3596,Declined,GATEWAY,637,95,Employed,156,2489.0,3456.0,0.0,3456.0,9,KIA,116214.0,N,5250.0,8181.0,2500.0,51.0,BUYING,178,27.59,15.0,1.5582,INDIRECT,1.38851,N,N
3597,Declined,GATEWAY,692,315,Employed,4,4115.0,461.0,300.0,761.0,3,CHEVROLET,50.0,Y,45715.0,43921.0,1000.0,84.0,LIVEWITHPARENTS,132,610.55,2.0,0.9607,INDIRECT,0.18493,N,N
3598,Declined,GATEWAY,0,330,Employed,12,1700.0,0.0,300.0,300.0,4,CHEVROLET,12.0,Y,18695.0,17866.0,1500.0,72.0,LIVEWITHPARENTS,68,271.81,0.0,0.9556,INDIRECT,0.17647,N,N
3599,Approved,LENDER,815,256,Employed,119,5625.0,2238.0,0.0,2238.0,4,UNDECIDED,0.0,Y,20902.6956131264,40000.0,0.0,66.0,BUYING,132,677.88,11.0,0.9986677530706455,DEALER PURCHASE,0.39787,Y,N
3600,Approved,GATEWAY,843,340,Employed,240,4166.67,1971.0,0.0,1971.0,4,JEEP,17959.0,N,25750.0,16500.0,8000.0,72.0,BUYING,48,258.19,5.0,0.6407,INDIRECT,0.47304,N,N
3601,Approved,GATEWAY,618,293,Employed,26,9400.0,1125.14,0.0,1125.14,2,MITSUBISHI,40391.0,N,9525.0,11170.0,0.0,60.0,OWN,26,210.05,0.0,1.1727,INDIRECT,0.1197,N,Y
3602,Approved,GATEWAY,682,355,Employed,86,5000.0,354.0,500.0,854.0,2,CHEVROLET,9.0,Y,27705.0,29480.0,3500.0,84.0,RENT,72,444.8,1.0,1.064,INDIRECT,0.1708,N,N
3603,Approved,GATEWAY,703,262,Employed,205,5333.33,1503.0,0.0,1503.0,3,JEEP,66.0,Y,40855.0,35180.0,0.0,75.0,BUYING,36,571.5,3.0,0.861,INDIRECT,0.28181,N,N
3604,Declined,LENDER,719,371,Employed,48,1200.0,50.0,300.0,350.0,7,HYUNDAI,23000.0,N,13975.0,17000.0,0.0,60.0,RENT,24,306.87,3.0,1.2164,REFINANCE-PROMO,0.29167,N,N
3605,Declined,GATEWAY,654,331,Employed,26,3050.0,10.0,300.0,310.0,3,FORD,42733.0,N,19175.0,19804.0,2000.0,72.0,LIVEWITHPARENTS,25,345.89,2.0,1.0328,INDIRECT,0.10164,N,N
3606,Declined,LENDER,608,327,Employed,24,2361.67,25.0,300.0,325.0,4,UNDECIDED,0.0,Y,20902.6956131264,10000.0,0.0,60.0,LIVEWITHPARENTS,18,226.88,1.0,0.9986677530706455,PRIVATE PARTY,0.13761,N,N
3607,Declined,GATEWAY,728,329,Employed,1,6600.0,1763.0,0.0,1763.0,16,HONDA,114638.0,N,6900.0,3893.0,2000.0,36.0,BUYING,64,114.22,15.0,0.5642,INDIRECT,0.26712,N,Y
3608,Declined,GATEWAY,604,114,Employed,24,4000.0,1453.3,612.0,2065.3,4,HONDA,42230.0,N,13300.0,13174.0,0.0,72.0,RENT,38,265.84,9.0,0.9905,INDIRECT,0.51633,N,N
3609,Declined,LENDER,571,291,Employed,31,781.73,85.0,300.0,385.0,4,UNDECIDED,0.0,N,20902.6956131264,8000.0,0.0,60.0,LIVEWITHPARENTS,12,189.43,2.0,0.9986677530706455,DEALER PURCHASE,0.4925,Y,N
3610,Approved,GATEWAY,636,290,Employed,60,4500.0,339.04,300.0,639.04,3,MAZDA,12.0,Y,27545.0,33715.0,2500.0,72.0,RENT,60,494.22,0.0,1.2239,INDIRECT,0.14201,Y,N
3611,Approved,LENDER,641,307,Employed,79,6502.67,1143.11,300.0,1743.11,7,MERCEDES-BENZ,28000.0,N,27825.0,29000.0,0.0,66.0,LIVEWITHPARENTS,12,549.64,6.0,1.0422,PRIVATE PARTY,0.26806,Y,Y
3612,Declined,LENDER,758,407,Employed,48,1666.67,147.08,300.0,447.08,0,UNDECIDED,0.0,Y,20902.6956131264,16000.0,0.0,66.0,LIVEWITHPARENTS,0,268.2,1.0,0.9986677530706455,DEALER PURCHASE,0.26825,N,N
3613,Declined,GATEWAY,0,341,Employed,18,1600.0,0.0,300.0,300.0,5,CHEVROLET,20425.0,N,16500.0,16683.0,2000.0,72.0,LIVEWITHPARENTS,228,354.62,0.0,1.011,INDIRECT,0.1875,N,N
3614,Approved,GATEWAY,673,332,Employed,72,4400.0,1330.0,0.0,1630.0,4,BUICK,3212.0,Y,28170.0,25404.0,0.0,72.0,BUYING,0,395.08,8.0,0.9018,INDIRECT,0.37045,N,Y
3615,Declined,GATEWAY,646,166,Employed,36,8796.0,2075.0,0.0,2075.0,2,CHEVROLET,29.0,Y,45830.0,49915.0,1000.0,84.0,BUYING,36,706.81,6.0,1.0891,INDIRECT,0.2359,N,N
3616,Approved,GATEWAY,672,422,Employed,84,3128.0,25.0,300.0,325.0,2,KIA,16.0,Y,18715.0,20586.0,5500.0,84.0,OTHER,24,367.12,2.0,1.0999,INDIRECT,0.1039,N,N
3617,Declined,GATEWAY,618,285,Employed,84,5833.3334,1007.0,0.0,1007.0,1,OTHERS,8.0,Y,32313.0,35728.0,1000.0,72.0,LIVEWITHPARENTS,108,591.89,8.0,1.1056,INDIRECT,0.17263,N,Y
3618,Declined,LENDER,599,244,Employed,187,3952.0,1094.0,0.0,1094.0,4,UNDECIDED,0.0,Y,20902.6956131264,18000.0,0.0,75.0,BUYING,168,393.32,1.0,0.9986677530706455,DEALER PURCHASE,0.27682,Y,N
3619,Declined,LENDER,666,292,Employed,108,4983.33,4084.81,0.0,4084.81,5,NISSAN,30000.0,N,18025.0,18000.0,0.0,36.0,BUYING,144,528.97,5.0,0.9986,REFINANCE,0.81969,Y,N
3620,Approved,LENDER,690,317,Retired,0,3184.24,779.0,0.0,1079.0,6,NISSAN,38894.0,N,14500.0,15707.63,0.0,75.0,BUYING,156,271.55,3.0,1.0832,REFINANCE,0.31352,Y,Y
3621,Approved,GATEWAY,782,176,Employed,360,25000.0,4979.0,0.0,4979.0,2,OTHERS,8926.0,N,33125.0,24313.0,0.0,72.0,BUYING,276,471.59,3.0,0.7339,INDIRECT,0.19916,N,N
3622,Approved,LENDER,718,209,Employed,202,4709.0,1693.0,300.0,1993.0,5,KIA,45000.0,N,9750.0,10904.19,0.0,48.0,OTHER,36,261.92,12.0,1.1183,REFINANCE-PROMO,0.40446,N,Y
3623,Declined,GATEWAY,614,102,Employed,101,8291.67,2133.0,0.0,2133.0,4,TOYOTA,12.0,Y,27214.0,31529.0,0.0,75.0,BUYING,130,420.39,3.0,1.1585,INDIRECT,0.25725,N,N
3624,Approved,LENDER,767,389,Employed,71,7083.33,2550.0,0.0,2550.0,4,MERCEDES-BENZ,36000.0,N,29800.0,23600.0,0.0,36.0,BUYING,0,682.78,11.0,0.7919,REFINANCE-PROMO,0.36,N,N
3625,Declined,GATEWAY,622,313,Employed,56,3500.0,594.0,300.0,894.0,3,HONDA,7.0,Y,29445.0,33399.0,0.0,75.0,RENT,8,14.52,0.0,1.1342,INDIRECT,0.25543,N,N
3626,Approved,GATEWAY,716,190,Employed,120,3150.0,219.0,400.0,619.0,3,NISSAN,4.0,Y,18835.0,23040.0,0.0,84.0,RENT,4,342.41,5.0,1.2232,CAR SALE,0.19651,N,N
3627,Declined,LENDER,700,345,Employed,2,8625.0,2511.48,700.0,3211.48,10,HONDA,96871.0,N,12325.0,16750.0,0.0,66.0,RENT,6,242.13,6.0,1.359,DEALER PURCHASE,0.37235,Y,Y
3628,Approved,GATEWAY,795,258,Employed,84,10900.0,2059.0,0.0,2059.0,7,OTHERS,48649.0,N,8100.0,9568.0,0.0,48.0,BUYING,192,210.91,6.0,1.1812,INDIRECT,0.1889,N,Y
3629,Approved,GATEWAY,698,230,Employed,62,4150.0,1680.0,0.0,1680.0,4,JEEP,15.0,Y,41075.0,43036.0,1500.0,84.0,OWN,38,552.7,4.0,1.0477,INDIRECT,0.40482,N,N
3630,Approved,GATEWAY,744,411,Employed,30,1920.0,55.0,300.0,355.0,6,OTHERS,36939.0,N,14275.0,15946.0,500.0,75.0,LIVEWITHPARENTS,168,247.66,3.0,1.117,INDIRECT,0.1849,Y,N
3631,Approved,GATEWAY,700,214,Employed,48,10583.33,2464.0,0.0,2464.0,4,DODGE,19377.0,N,33475.0,31148.0,1000.0,75.0,BUYING,48,483.19,4.0,0.9304,INDIRECT,0.23282,N,N
3632,Approved,GATEWAY,703,451,Retired,36,6573.0,1095.0,0.0,1395.0,4,NISSAN,6.0,Y,18725.0,20081.0,1000.0,84.0,OWN,168,272.52,3.0,1.0724,CAR SALE,0.21223,N,Y
3633,Approved,GATEWAY,760,328,Employed,60,4300.0,1003.0,0.0,1003.0,5,TOYOTA,10960.0,N,30000.0,38160.0,4700.0,84.0,OWN,432,501.16,7.0,1.272,INDIRECT,0.1866,N,N
3634,Declined,GATEWAY,613,317,Employed,26,2720.0,760.0,0.0,760.0,4,MITSUBISHI,16.0,Y,15115.0,16852.0,0.0,72.0,OWN,192,308.78,0.0,1.1149,INDIRECT,0.27941,N,N
3635,Declined,GATEWAY,676,312,Employed,96,4940.0,857.0,1400.0,2257.0,12,HONDA,105264.0,N,8700.0,12689.0,0.0,60.0,RENT,42,211.49,8.0,1.4585,INDIRECT,0.45688,N,N
3636,Declined,GATEWAY,663,267,Employed,84,10400.0,782.0,450.0,1232.0,2,CHEVROLET,23631.0,N,33675.0,29761.0,0.0,72.0,RENT,36,528.03,5.0,0.8837,INDIRECT,0.11846,N,N
3637,Approved,GATEWAY,670,170,Employed,228,8100.0,2003.85,0.0,2003.85,3,DODGE,25.0,Y,37670.0,39247.0,1000.0,84.0,BUYING,9,578.78,4.0,1.0418,INDIRECT,0.24739,N,Y
3638,Approved,GATEWAY,743,325,Employed,28,7950.0,25.0,600.0,625.0,2,NISSAN,5922.0,N,21505.0,26895.0,370.0,84.0,RENT,36,396.32,9.0,1.2506,CAR SALE,0.07862,N,N
3639,Declined,GATEWAY,813,341,Employed,264,5862.5,3280.0,0.0,3580.0,3,DODGE,15.0,Y,31575.0,27297.0,5000.0,84.0,BUYING,10,366.78,13.0,0.8645,INDIRECT,0.61066,Y,Y
3640,Approved,GATEWAY,727,184,Employed,378,5832.0,1099.0,0.0,1099.0,2,MAZDA,41.0,Y,26910.0,28008.0,0.0,75.0,OTHER,168,427.91,10.0,1.0408,INDIRECT,0.18844,N,N
3641,Approved,GATEWAY,603,352,Employed,18,2606.0,118.0,300.0,418.0,3,HYUNDAI,12.0,Y,20060.0,18462.0,1000.0,72.0,RENT,18,345.25,1.0,0.9203,INDIRECT,0.1604,N,N
3642,Declined,LENDER,604,221,Retired,0,3750.0,2286.0,0.0,2286.0,4,UNDECIDED,0.0,Y,20902.6956131264,20000.0,0.0,66.0,BUYING,108,385.02,4.0,0.9986677530706455,DEALER PURCHASE,0.6096,Y,N
3643,Approved,GATEWAY,803,313,Employed,60,5900.0,2743.0,0.0,2743.0,6,FORD,54613.0,N,12050.0,12371.0,1200.0,60.0,OWN,180,225.09,23.0,1.0266,INDIRECT,0.46492,N,Y
3644,Declined,GATEWAY,735,478,Employed,12,3100.0,980.0,300.0,1580.0,4,OTHERS,9318.0,N,15050.0,18180.0,1500.0,75.0,LIVEWITHPARENTS,132,265.77,6.0,1.2079,INDIRECT,0.50968,N,Y
3645,Approved,CONSUMER,741,395,Employed,372,4000.0,1539.0,0.0,1539.0,3,NISSAN,0.0,Y,25000.0,20000.0,5000.0,72.0,BUYING,211,309.8,3.0,0.8,DEALER PURCHASE,0.38475,Y,N
3646,Approved,GATEWAY,740,385,Employed,48,4000.0,84.0,300.0,384.0,1,NISSAN,10.0,Y,36550.0,34339.0,0.0,78.0,LIVEWITHPARENTS,24,504.58,3.0,0.9395,INDIRECT,0.096,N,N
3647,Declined,LENDER,628,256,Others,118,3183.5,682.0,675.0,1357.0,0,UNDECIDED,0.0,Y,20902.6956131264,15000.0,0.0,66.0,RENT,25,292.86,0.0,0.9986677530706455,DEALER PURCHASE,0.38393,N,Y
3648,Declined,GATEWAY,686,173,Employed,180,5500.0,1749.0,941.0,2690.0,3,KIA,15.0,Y,37615.0,39549.0,0.0,84.0,OTHER,120,544.24,14.0,1.0514,INDIRECT,0.48909,N,N
3649,Declined,LENDER,0,319,Employed,48,7583.34,10.0,1300.0,1310.0,0,UNDECIDED,0.0,N,20902.6956131264,14000.0,0.0,66.0,RENT,6,326.16,0.0,0.9986677530706455,DEALER PURCHASE,0.17275,N,Y
3650,Approved,LENDER,662,377,Employed,12,4360.0,1267.0,300.0,1567.0,3,MAZDA,4518.0,Y,25500.0,26400.0,0.0,75.0,LIVEWITHPARENTS,156,439.01,9.0,1.0352,REFINANCE,0.3594,N,Y
3651,Declined,GATEWAY,643,279,Employed,12,3916.67,0.0,450.0,450.0,4,NISSAN,4.0,Y,23040.0,27520.0,500.0,75.0,LIVEWITHPARENTS,24,441.9,0.0,1.1944,INDIRECT,0.11489,N,N
3652,Approved,GATEWAY,670,336,Employed,15,7500.0,716.59,300.0,1316.59,4,HYUNDAI,36847.0,N,18675.0,14983.0,7000.0,72.0,RENT,24,239.32,3.0,0.8023,INDIRECT,0.17555,N,Y
3653,Approved,GATEWAY,675,302,Employed,132,1583.33,523.0,0.0,523.0,4,NISSAN,38400.0,N,12925.0,15114.0,500.0,75.0,OWN,177,230.16,5.0,1.1693,INDIRECT,0.33032,N,N
3654,Approved,GATEWAY,705,321,Retired,0,6028.0,833.0,0.0,1283.0,3,NISSAN,44055.0,N,15225.0,15727.0,1000.0,75.0,BUYING,264,246.26,2.0,1.0329,INDIRECT,0.21284,N,Y
3655,Declined,GATEWAY,618,246,Employed,52,8306.67,2920.25,0.0,2920.25,14,NISSAN,94489.0,N,13575.0,13000.0,0.0,24.0,BUYING,32,599.79,13.0,0.9576,INDIRECT,0.35155,Y,Y
3656,Declined,GATEWAY,694,395,Employed,4,1600.0,25.0,0.0,25.0,6,HONDA,129696.0,N,13675.0,12701.0,1000.0,60.0,LIVEWITHPARENTS,6,270.95,2.0,0.9287,INDIRECT,0.01563,N,N
3657,Approved,GATEWAY,673,279,Employed,132,2297.0,414.0,0.0,414.0,2,CHEVROLET,6.0,Y,21935.0,19282.0,2000.0,72.0,OWN,132,303.5,4.0,0.879,INDIRECT,0.18024,N,N
3658,Approved,GATEWAY,682,322,Employed,36,3127.0,95.0,500.0,595.0,7,JEEP,62793.0,N,13875.0,14461.0,1000.0,72.0,RENT,24,230.98,5.0,1.0422,INDIRECT,0.19028,N,N
3659,Declined,GATEWAY,614,417,Employed,60,8220.0,90.0,500.0,1090.0,3,JEEP,30392.0,N,24125.0,24257.0,500.0,72.0,RENT,96,336.91,1.0,1.0054,INDIRECT,0.1326,N,Y
3660,Declined,GATEWAY,672,176,Employed,110,8256.0,4231.15,0.0,4231.15,2,RAM,12.0,Y,20902.6956131264,52537.0,3500.0,84.0,BUYING,27,625.45,12.0,0.9986677530706455,INDIRECT,0.51249,N,N
3661,Approved,GATEWAY,647,272,Employed,48,3440.0,150.0,300.0,450.0,2,HYUNDAI,50.0,Y,20060.0,25035.0,2000.0,75.0,OTHER,36,380.43,3.0,1.248,CAR SALE,0.13081,N,N
3662,Declined,GATEWAY,674,446,Employed,6,1641.67,59.93,300.0,359.93,6,NISSAN,43197.0,N,13050.0,12389.0,1500.0,72.0,LIVEWITHPARENTS,192,172.07,1.0,0.9493,INDIRECT,0.21925,N,N
3663,Declined,CONSUMER,512,187,Employed,6,1950.0,25.0,350.0,375.0,0,UNDECIDED,0.0,Y,12000.0,12000.0,0.0,60.0,RENT,6,294.77,1.0,1.0,DEALER PURCHASE,0.19231,N,N
3664,Approved,GATEWAY,701,126,Employed,72,4427.18,1328.0,0.0,1328.0,5,BUICK,19483.0,N,18525.0,22141.0,0.0,75.0,BUYING,300,376.52,16.0,1.1951,INDIRECT,0.29997,N,N
